country,year,real_interest_rate,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,foreign_participation_percent_GDP,foreign_ex_officials_participation_percent_GDP,foreign_nonbank_participation_percent_GDP,ggall,extggall,gg,extgg,lccgg,extlccgg,delta,x,y,kappa,alpha,GDP_cte_billions,GDP_cur_billions,GDP_cur_USD_billions,GDP_percapita_cte,GDP_percapita_cur,GDP_percapita_cur_USD,total_investment_percent_GDP,gross_national_savings_percent_GDP,inflation_average,inflation_end,unemployment_rate,general_gov_revenue_billions,general_gov_revenue_percent_GDP,general_gov_expenditures_billions,general_gov_expenditures_percent_GDP,lending_borrowing_billions,lending_borrowing_percent_GDP,current_account_billions,current_account_percent_GDP,ln_GDP_cte_billions,ln_GDP_cur_billions,ln_GDP_percapita_cur_USD,taxes,vix_EUA,vix_EUR,bcom_price,bcom_growth,nominal_rate,continent,control_corruption_rank,gov_effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank,fx_volatility,int_liq,GBI_weight,dxy,post_08,post_09,post_12,post_13,post_15,post_16,post_17,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,develop,US_nominal_rate
Slovenia,2010,NA,13685.25,1872500000000014,13190,2155.75,3645,4469.0175,4469.0175,3432.25,3909.5,0.35825,7700.25,21175.475745242547,20189.61060389396,9438.593114068859,13.916,7.936,12.152,7.789,NA,NA,0.411374445,NA,NA,NA,NA,36.364,36.364,48.248,17764.693,17764.693,23570.184,22.362,21.594,1.797,1.884,7.283,16.21,44.576,18.246,50.176,-2.036,-5.6,-0.371,-0.768,3.5935792742596115,3.5935792742596115,10.067737802433435,10.9940284886087,22.49457831325302,26.361271485943774,136.88286666666667,0.014325,1,Europe,79.52381,81.33971,77.25118,75.59808,81.99052,81.51659,0.03475128554880279,NA,NA,66.33333333333333,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Slovenia,2011,NA,16623.5,2257500000000020,13775.5,2366.75,2176.46,6668.25,6668.25,4349,3855.8375,0.4145,9955.5,26863.9196956205,22139.932270163794,11735.340942820907,17.217,9.562,15.147,9.342,NA,NA,0.359615259,NA,NA,NA,NA,36.677,37.059,51.575,17889.619,18075.699,25156.137,21.69,20.854,1.799,1.986,8.2,16.39,44.227,18.847,50.856,-2.457,-6.629,-0.431,-0.836,3.60214985560284,3.6125112372227863,10.132857161665418,10.6804687785515,24.20257936507937,30.077896825396813,158.63047500000002,-0.010366666666666668,1,Europe,79.14692,79.14692,80.56872,74.88152,82.6291,81.69014,0.024170388401137357,NA,NA,24.083333333333332,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Slovenia,2012,NA,17948.75,13170000000000022,7275.5,1955.7025,4131.5975,8366.25,8366.25,2059.125,3098.795,590.91775,9582.5,26432.29525832345,14227.567373734586,5679.874768984636,19.418,11.364,16.272,10.531,NA,NA,0.442868487,NA,NA,NA,NA,35.709,36.253,46.607,17372.498,17637.252,22674.49,18.759,20.054,2.596,2.658,8.908,16.444,45.36,17.893,49.354,-1.448,-3.995,0.604,1.295,3.5754027578538525,3.590522136497068,10.028995782999413,9.37882782499072,17.815490196078425,24.584285490196052,141.875375,-4.999999999999912e-5,0.75,Europe,76.77725,81.04266,77.25118,72.98578,81.22066,78.40376,0.020065393237086466,NA,NA,55.75,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Slovenia,2013,NA,4848.6775,16645000000000030,10352.25,2439.5,4601.4,6502.2225,6502.2225,8203,3655.25,1677.75,9382.9075,25739.03412519888,32529.35206013058,22502.33170571131,25.52,15.628,22.01,14.347,NA,NA,0.40883874675,NA,NA,NA,NA,35.342,36.454,48.416,17165.893,17706.396,23516.527,19.587,22.887,1.772,0.652,10.158,16.656,45.689,21.97,60.267,-5.315,-14.579,1.598,3.3,3.565072058385864,3.596051191802742,10.065458729544895,7.93494556571676,14.22903100775193,18.533330620155034,130.33970833333333,-0.00805,0.25,Europe,74.40759,79.62085,74.40759,72.51185,81.22066,79.81221,0.014814727928107525,NA,NA,69.66666666666667,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Slovenia,2014,NA,21491.555,1930000000000058.8,13042.5,1704.13775,7262.5,6807.085,6807.085,13727.5,3409.25,1860.9025,19649.5,52212.09544560769,45535.28724026147,36476.32460009566,30.22,20.775,26.341,19.07,NA,NA,0.31167664024999997,NA,NA,NA,NA,36.32,37.634,50.01,17621.69,18259.46,24263.959,19.374,24.471,0.204,0.13,9.742,17.062,45.335,19.134,50.842,-2.073,-5.507,2.549,5.097,3.5923685537330927,3.6279078971224528,10.096747359620863,8.75868543897798,14.131210937500002,18.281921875000005,125.75574999999999,-0.014758333333333332,0.05,Europe,74.51923,79.80769,79.52381,73.07692,81.25,74.87685,0.03078750066317783,NA,NA,79.58333333333333,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Slovenia,2015,NA,31451,4100000000000038.5,11009.5,663.65375,5994.5,6263.45,6263.45,15956.75,3733.25,3549.75,23239.5,59813.91398347617,50678.197307801194,41069.54417934265,32.087,21.591,27.33,18.89,NA,NA,0.30781728524999996,NA,NA,NA,NA,37.123,38.853,43.112,17995.525,18834.209,20898.913,19.164,22.98,-0.524,-0.468,8.992,17.819,45.863,18.925,48.711,-1.106,-2.847,1.645,3.817,3.6142367236178403,3.65978529390956,9.94745242703098,9.66174657858972,16.721011673151743,23.99266614785993,93.948975,-0.02245,0.05,Europe,76.44231,77.88461,81.42857,72.59615,80.76923,78.32513,0.024209956822527773,NA,NA,158.41666666666666,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.375
Slovenia,2016,NA,32319,4085000000000035.5,11047.25,1771.5,4830.75,9919.75,9919.75,14048,3133,5218,22399.5,55489.63262070504,42561.99370773157,34800.70354497486,31.756,20.064,26.653,17.238,NA,NA,0.3456361005,NA,NA,NA,NA,38.281,40.367,44.67,18545.501,19555.68,21640.27,18.44,23.226,-0.051,0.51,8.008,17.881,44.297,18.662,46.232,-0.781,-1.935,2.138,4.786,3.6449536895455315,3.698012619495158,9.982311209777222,10.8116345445493,15.863488372093013,23.590334883720946,83.54254999999999,0.009625,0,Europe,77.40385,83.65385,82.85714,73.07692,83.17308,80.29556,0.02067592584823465,NA,NA,143.83333333333334,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,0,AM,0.625
Slovenia,2017,NA,32848.5,6000000000000016,11475.5,497.722,3880.965,11625.25,11625.25,13311.25,2177.75,5734.25,15921.3075,37037.49389350269,36031.823574569054,30965.75708935259,31.891,19.75,27.672,17.708,NA,NA,0.369865307,NA,NA,NA,NA,40.132,42.987,48.545,19425.769,20807.979,23498.087,20.051,26.272,1.432,1.762,6.575,18.928,44.032,18.949,44.08,-0.021,-0.048,3.02,6.221,3.6921740210633662,3.7608977444025755,10.064674292563424,11.1080352663704,11.090891472868222,14.76677790697675,85.30769166666668,7.583333333333328e-4,0,Europe,79.32692,84.61539,76.66666,72.11539,82.69231,79.80296,0.04060042185995627,NA,NA,135.58333333333334,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,1.375
Slovenia,2018,NA,32435.5,1785000000000054.8,9175,0.442,5238.75,8907.04,8907.04,12404.25,2048.25,6038.25,20491.25,44784.722981094965,31586.711834772155,27110.151895967654,32.238,19.33,28.258,17.285,NA,NA,0.38838711625,NA,NA,NA,NA,41.784,45.755,54.059,20216.171,22137.134,26154.804,21.03,26.886,1.736,1.438,5.125,20.263,44.285,19.933,43.564,0.33,0.721,3.166,5.856,3.7325134911339974,3.8233010753673415,10.171788161989594,12.0123241417901,16.569101562499988,16.331809375,85.827533333333335,-0.011191666666666664,0,Europe,80.76923,83.17308,80,75,82.69231,79.31035,0.02607577069591222,NA,NA,154.25,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,2.375
Slovenia,2019,NA,23786.0975,1692500000000050.5,8624,773.5545,4275,12617.5,12617.5,11222.25,2595.25,5440.5,14412.6,30021.87181036099,28782.26092028246,23376.278459391342,31.744,19.077,27.706,16.886,NA,NA,0.3867391365,NA,NA,NA,NA,42.805,48.007,53.748,20700.138,23215.533,25992.066,20.728,26.399,1.628,1.841,4.6,21.228,44.219,20.967,43.676,0.26,0.542,3.048,5.672,3.756654918194449,3.8713468336085772,10.165546616588557,NA,15.383007812499997,15.049324218750007,79.34297500000001,0.004791666666666666,0,Europe,NA,NA,NA,NA,NA,NA,0.010954272994352865,NA,NA,182.66666666666666,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,1.625
Spain,2004,NA,291435.335,11775000000000010,12602.25,45692.8075,138070.5,218308.5,218308.5,92854.75,48108.69,14726,127986.92,14891.949031749855,16401.835154874643,10804.136894269155,389.888,176.153,320.46,158.585,NA,NA,0.57148705775,NA,NA,NA,NA,992.433,859.437,1068.57,23155.674,20052.581,24932.129,28.285,22.803,3.039,3.227,10.965,332.795,38.722,333.613,38.818,-0.818,-0.095,-58.579,-5.482,6.9001595039854635,6.756277523707124,10.123912571988836,40.8784010523631,15.456793893129769,18.886297709923657,147.92725,0.006783333333333333,2,Europe,88.78049,88.66995,41.74757,87.68473,85.16747,89.42308,0.026680001255230002,NA,NA,111.58333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,2.25
Spain,2005,NA,392924.25,13407499999999982,12223.75,46590.17,64742.2125,211535.25,211535.25,88350.25,73787.5,19251,181389,19559.781184592342,17483.85465360158,9527.102291781914,393.479,187.062,323.784,168.913,NA,NA,0.5301587215000001,NA,NA,NA,NA,1028.721,927.357,1154.354,23560.683,21239.155,26438.031,29.387,22.133,3.368,3.735,9.153,368.278,39.713,356.857,38.481,11.421,1.232,-83.74,-7.254,6.936071562043521,6.832338604697382,10.182558820693314,43.1749460043197,12.779846153846155,14.031134999999999,161.17783333333333,0.014449999999999998,2.25,Europe,88.78049,89.70588,53.39806,88.72549,86.1244,84.13461,0.03232658148858375,NA,NA,116.16666666666667,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,4.25
Spain,2006,NA,295272.3175,1002500000000030.2,6850,66584.75,87374.8625,151188.9225,151188.9225,62037.5725,59310.71,29341.5,190432,18970.675109058073,12088.613480663425,6180.130610675388,392.132,196.58,321.797,177.702,NA,NA,0.509385279,NA,NA,NA,NA,1070.936,1003.823,1260.466,24141.646,22628.747,28414.133,30.565,21.714,3.515,2.666,8.453,407.149,40.56,385.827,38.436,21.322,2.124,-111.57,-8.851,6.976288311425986,6.911570989889198,10.254641941212228,44.9831679035502,12.78038461538462,16.52674884615384,170.34858333333332,-0.001341666666666667,3.5,Europe,84.87805,77.07317,41.0628,85.29412,87.55981,85.57692,0.024366558892347363,NA,NA,107.33333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,5.25
Spain,2007,NA,295949.825,2795000000000004.5,13930.75,69754,84893.81,202990.25,202990.25,52198.13,35068.855,34723.03,190686.75,17729.412880425538,8113.790852772424,4853.206624771394,384.662,183.681,313.618,163.765,NA,NA,0.50802938475,NA,NA,NA,NA,1109.514,1075.539,1474.176,24527.233,23776.172,32588.562,30.442,21.01,2.787,4.221,8.233,442.491,41.141,422.204,39.255,20.287,1.886,-139.047,-9.432,7.011677360589569,6.980577210253953,10.39171664689371,48.4397977379876,17.45256704980844,19.614428735632167,173.8896666666667,0.009291666666666667,4,Europe,83.98058,80.58253,35.74879,86.40777,86.1244,87.01923,0.027701325738149183,NA,NA,60.083333333333336,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,4.25
Spain,2008,NA,308840.3175,36.65,14949,64931.75,128511.5,153763.3125,153763.3125,59945.75,65571.75,65278.75,190796.25,17195.962114063383,11312.560779637706,5402.752129033538,440.621,207.317,356.381,184.408,NA,NA,0.522722282,NA,NA,NA,NA,1119.374,1109.541,1631.685,24343.124,24129.285,35484.39,28.455,19.551,4.076,1.432,11.245,409.092,36.87,459.823,41.443,-50.731,-4.572,-145.274,-8.903,7.02052487945891,7.011701695272577,10.476848160449203,43.2275765447594,32.58267175572519,33.70876145038169,183.30625000000006,-0.03278333333333333,2.5,Europe,84.46602,79.12621,30.28846,86.8932,85.57692,87.5,0.05065910858348632,NA,NA,35.416666666666664,YES,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Spain,2009,NA,403714.9275,15959999999999998,14122.75,68097.25,197275.75,215829.7825,215829.7825,99156,46449.7025,53828.1325,234483.5,21928.220004619743,13616.624958034197,9272.782872901826,569.535,245.987,472.678,219.78,NA,NA,0.568161386,NA,NA,NA,NA,1077.185,1069.323,1489.853,23231.441,23061.883,32131.382,23.303,19.215,-0.288,0.795,17.855,373.779,34.955,494.355,46.231,-120.576,-11.276,-60.907,-4.088,6.982106435849774,6.974781016929959,10.377588463945541,40.3224058324964,31.598494208494223,33.634777606177614,122.67990000000002,0.015366666666666666,1,Europe,82.29665,77.99043,30.33175,84.689,86.25592,88.15166,0.03773482822605175,NA,NA,57,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Spain,2010,NA,616394.25,29622500000000012,13190,94763.25,230219,263054.555,263054.555,139697.75,49124.8025,61762.5,266371.75,24831.68781095339,17602.40218922373,13022.893440811999,649.153,277.705,533.3,245.508,NA,NA,0.56134339475,NA,NA,NA,NA,1078.99,1072.709,1423.27,23172.948,23038.054,30566.877,22.303,18.648,1.8,2.988,19.858,391.622,36.508,493.815,46.034,-102.193,-9.527,-52.028,-3.656,6.983780697374595,6.977942503612002,10.327672250686904,36.4571931661352,22.49457831325302,26.361271485943774,136.88286666666667,0.014325,1,Europe,82.38095,78.94736,33.64929,84.21053,86.25592,85.30806,0.03475128554880279,NA,NA,66.33333333333333,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Spain,2011,NA,537183.71,66.825,13775.5,159107.75,195872.37,341098.9075,341098.9075,140572,42342.5375,50684.9625,262071.25,24636.24416340858,17195.046029989764,13214.597612438109,743.043,267.085,609.419,231.826,NA,NA,0.6107538325,NA,NA,NA,NA,1070.208,1063.763,1480.45,22898.881,22760.98,31676.69,20.572,17.848,3.196,2.378,21.39,387.37,36.415,490.976,46.155,-103.606,-9.74,-40.321,-2.724,6.975608301087538,6.969567900729478,10.363336358146471,32.0173513535082,24.20257936507937,30.077896825396813,158.63047500000002,-0.010366666666666668,1,Europe,82.46445,81.51659,48.34123,81.51659,85.91549,83.09859,0.024170388401137357,NA,NA,24.083333333333332,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,AM,0.125
Spain,2012,NA,826495.75,1977500000000057,7275.5,180816.9875,356349.5,630340.75,630340.75,49089.1825,46884.5,69030,151532.1675,14696.180240694639,9307.901811562226,4760.860256871551,889.909,333.625,668.295,263.587,NA,NA,0.6891625865,NA,NA,NA,NA,1038.555,1031.099,1325.583,22207.288,22047.858,28344.776,18.436,18.522,2.446,2.868,24.788,390.992,37.92,501.688,48.656,-110.696,-10.736,1.139,0.086,6.945585602915227,6.938380502685391,10.252198024098849,26.6211380337094,17.815490196078425,24.584285490196052,141.875375,-4.999999999999912e-5,0.75,Europe,83.41232,82.46445,42.65403,78.19905,83.09859,82.15962,0.020065393237086466,NA,NA,55.75,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Spain,2013,NA,966700,9457499999999992,10352.25,240182.25,384747.25,502880.2175,502880.2175,140292.835,49144.75,56297.75,243989.8325,23912.413460897653,18565.977980061703,13749.508501021219,977.312,377.025,759.391,278.165,NA,NA,0.65356287,NA,NA,NA,NA,1023.629,1020.348,1355.162,21969.476,21899.058,29084.958,17.216,19.254,1.409,0.252,26.095,395.858,38.796,467.649,45.832,-71.791,-7.036,27.624,2.038,6.931109435263753,6.927899024561447,10.277976412300498,32.8769926874869,14.22903100775193,18.533330620155034,130.33970833333333,-0.00805,0.25,Europe,78.19905,82.93839,46.91943,79.14692,81.69014,78.40376,0.014814727928107525,35429.9220376453,NA,69.66666666666667,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Spain,2014,NA,768229.5575,2517500000000049.5,13042.5,178043,384064.75,301137.89,301137.89,317527.75,50036.5,27119.8975,421305,40817.87865811242,35611.238783209556,30763.48291637521,1039.388,433.347,819.454,328.583,NA,NA,0.59483611675,NA,NA,NA,NA,1037.772,1032.158,1371.576,22339.237,22218.389,29524.755,17.902,19.601,-0.151,-1.041,24.443,404.594,39.199,465.65,45.114,-61.056,-5.915,23.307,1.699,6.9448313864193505,6.939407035097974,10.292984342978636,33.4091201578654,14.131210937500002,18.281921875000005,125.75574999999999,-0.014758333333333332,0.05,Europe,72.11539,84.13461,55.23809,75,80.28846,76.84729,0.03078750066317783,39493.928511544094,NA,79.58333333333333,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Spain,2015,NA,1060624,7495000000000023,11009.5,124989.6775,350351.25,590902.75,590902.75,249139.92,65964,38753.81,469721.5,43590.001763193795,29241.540845776228,23120.103193236762,1070.079,478.325,869.444,382.727,NA,NA,0.5549733255,NA,NA,NA,NA,1077.59,1077.59,1195.721,23218.844,23218.844,25764.215,18.996,21.022,-0.5,0.017,22.058,417.176,38.714,472.962,43.891,-55.786,-5.177,24.223,2.026,6.982482345171878,6.982482345171878,10.15674179260945,32.6695923328804,16.721011673151743,23.99266614785993,93.948975,-0.02245,0.05,Europe,69.71154,85.09615,55.71429,75.48077,79.32692,82.75862,0.024209956822527773,44377.6622358777,NA,158.41666666666666,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.375
Spain,2016,NA,1101060.5,4995000000000025,11047.25,152790.75,336757.5,612354.75,612354.75,221247.035,64317.175,109026,488705.75,43875.75863678805,25637.812432665378,19863.448520433816,1104.554,496.712,916.672,403.368,NA,NA,0.5480901702500001,NA,NA,NA,NA,1110.215,1113.84,1232.573,23927.556,24005.682,26564.632,18.753,21.929,-0.203,1.57,19.635,424.78,38.137,472.733,42.442,-47.953,-4.305,39.14,3.176,7.012308969243872,7.01556878360103,10.18733598597524,32.7905360583757,15.863488372093013,23.590334883720946,83.54254999999999,0.009625,0,Europe,68.26923,83.17308,60.95238,81.25,80.76923,82.26601,0.02067592584823465,52666.093828947196,NA,143.83333333333334,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,0,AM,0.625
Spain,2017,NA,1135825,2465000000000074.5,11475.5,78560.7925,220856.145,630575.5,630575.5,261499.25,68581.615,114080.035,505249.5,43485.589709074455,28409.253381163944,22506.601381556415,1145.097,515.517,970.547,425.872,NA,NA,0.55693251675,NA,NA,NA,NA,1142.353,1161.878,1312.089,24615.514,25036.241,28272.989,19.428,22.104,1.956,1.112,17.225,443.531,38.174,478.669,41.198,-35.138,-3.024,35.105,2.675,7.040845449282404,7.057792940505726,10.24966217555488,33.1996882754661,11.090891472868222,14.76677790697675,85.30769166666668,7.583333333333328e-4,0,Europe,68.26923,81.73077,56.19048,79.80769,81.25,81.28078,0.04060042185995627,57662.984366033095,NA,135.58333333333334,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,1.375
Spain,2018,NA,1169799.5,2440000000000071.5,9175,150179,141223.73,322986.605,322986.605,195053.705,96552.75,169782,526528.5,43797.33536961203,24256.209693451878,16224.824549801902,1173.35,533.258,1013.385,452.565,NA,NA,0.542913761,NA,NA,NA,NA,1169.239,1202.193,1420.379,25172.391,25881.854,30579.152,20.375,22.312,1.675,1.183,15.255,471.002,39.179,501.497,41.715,-30.495,-2.537,27.512,1.937,7.064108388821738,7.09190266792965,10.328073748555717,34.4154429180483,16.569101562499988,16.331809375,85.827533333333335,-0.011191666666666664,0,Europe,72.59615,79.32692,55.23809,80.28846,80.28846,82.75862,0.02607577069591222,59030.4119777056,NA,154.25,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,2.375
Spain,2019,NA,1199195,2437500000000073,8624,134175,261474,619671,619671,287587.5,119502.25,172434,429069.605,34454.26195927027,32689.281002400166,23093.257937046455,1188.859,582.859,1031.024,503.748,NA,NA,0.5175860445,NA,NA,NA,NA,1192.353,1245.331,1394.27,25649.488,26789.132,29993.061,20.849,22.821,0.7,0.788,14.105,486.754,39.086,521.949,41.912,-35.195,-2.826,27.489,1.972,7.08368394472382,7.127156637017198,10.308721333890322,NA,15.383007812499997,15.049324218750007,79.34297500000001,0.004791666666666666,0,Europe,NA,NA,NA,NA,NA,NA,0.010954272994352865,60943.7082841399,NA,182.66666666666666,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,1.625
Sweden,2004,3.836701047619358,1346208.75,13355000000000024,0.13827811450422128,507961.245,197.5025,658101.155,658101.155,298594.5,77051.5,59677.1325,455185.75,16083.199596918092,13272.800380468618,10550.31916539997,1371.304,487.531,1143.47,476.438,NA,NA,0.626297214,NA,NA,NA,NA,3713.515,2830.194,385.119,412091.162,314068.459,42736.876,21.853,27.782,1.02,1.127,7.375,1462.7,51.682,1452.748,51.33,9.952,0.352,22.833,5.929,8.219734146417203,7.9481005395245035,10.662817433080509,12.9568277635935,15.456793893129769,18.886297709923657,147.92725,0.006783333333333333,2,Europe,97.56097,98.52217,96.60194,95.56651,97.60766,99.03846,0.29182704598426873,NA,NA,111.58333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,2.25
Sweden,2005,2.826218266146444,1019658.775,13012499999999998,0.13120909328271432,670185.5,238.745,908930.5,908930.5,218742.8,90964.75,38985.0225,354536.7225,12095.75029383317,10566.3107688791,7462.861022454142,1427.1,427.006,1194.646,417.604,NA,NA,0.668903443,NA,NA,NA,NA,3819.678,2931.085,392.219,422168.733,323957.266,43349.851,22.279,28.229,0.836,1.109,7.642,1556.717,53.111,1502.954,51.276,53.763,1.834,23.337,5.95,8.247921404854033,7.983127940631571,10.67705854506322,15.5937183600574,12.779846153846155,14.031134999999999,161.17783333333333,0.014449999999999998,1.5,Europe,97.56097,97.54902,94.66019,92.64706,96.17225,96.63461,0.42584439051440015,NA,NA,116.16666666666667,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,4.25
Sweden,2006,1.8874493493171436,1011905.565,44.55,0.13701253517341222,505656.0775,271.5125,703649.67,703649.67,232405,71702.75,70951.025,402556.5,12895.557759505493,9741.83513429359,7444.898048094801,1360.921,315.025,1112.056,307.703,NA,NA,0.755446696,NA,NA,NA,NA,3997.781,3121.668,423.091,438677.522,342541.421,46425.841,23.256,31.332,1.499,1.401,7.042,1629.476,52.199,1559.739,49.965,69.737,2.234,34.168,8.076,8.293494736171315,8.046122753332252,10.74561150129646,17.2271074024546,12.78038461538462,16.52674884615384,170.34858333333332,-0.001341666666666667,2.5,Europe,98.53658,95.60976,95.65218,91.66666,97.60766,96.63461,0.29560043440255346,NA,NA,107.33333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,AM,5.25
Sweden,2007,NA,1293690.75,980000000000030.4,0.14956247389439384,326923.2375,277.52,464887.9325,464887.9325,169732.25,36367.9575,125809.75,369580,11130.995657592526,6207.317805918661,5111.989116573974,1291.479,331.245,1007.71,326.097,NA,NA,0.754333468,NA,NA,NA,NA,4135.273,3320.278,491.255,450321.885,361570.771,53496.534,24.882,32.932,1.68,2.295,6.117,1715.215,51.659,1604.482,48.324,110.733,3.335,39.549,8.051,8.327308627043868,8.107803793344718,10.887372145738727,17.7385735562092,17.45256704980844,19.614428735632167,173.8896666666667,0.009291666666666667,3.5,Europe,98.54369,98.54369,95.65218,93.68932,98.08612,98.55769,0.2397728731798875,NA,NA,60.083333333333336,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,4.25
Sweden,2008,NA,1234289.75,925000000000024.9,0.15219733786255762,638472.75,259.955,898427.75,898427.75,135361.75,53840.75,76012.9675,255180.2625,7478.35118029056,5544.7969420790305,3966.9318189477744,1279.521,335.178,970.152,330.03,NA,NA,0.7560697425,NA,NA,NA,NA,4116.641,3412.253,517.706,444737.108,368639.27,55929.862,24.591,32.301,3.348,2.665,6.167,1737.309,50.914,1672.217,49.006,65.092,1.908,39.917,7.71,8.322792818550763,8.135128055921207,10.931853720442662,13.9781949791342,32.58267175572519,33.70876145038169,183.30625000000006,-0.03278333333333333,2,Europe,97.57281,98.05825,90.38461,95.14563,99.03846,98.55769,0.7522206108654043,NA,NA,35.416666666666664,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Sweden,2009,NA,971135.8325,11172499999999980,0.13399843567339534,435415.42,272.1325,616793.765,616793.765,107948.845,59055.895,140199.5125,414849,12416.290475752934,4998.395470804064,3230.872476592759,1360.937,359.598,999.577,353.366,NA,NA,0.7175309855,NA,NA,NA,NA,3937.987,3341.167,436.536,421595.233,357700.54,46734.909,21.037,26.936,1.937,2.324,8.3,1686.793,50.485,1710.544,51.196,-23.751,-0.711,25.752,5.899,8.278424958025516,8.114075426141968,10.752246680465971,13.034369116971,31.598494208494223,33.634777606177614,122.67990000000002,0.015366666666666666,0.5,Europe,99.04306,98.56459,87.20379,95.69378,99.52607,98.5782,0.6193023867921649,NA,NA,57,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Sweden,2010,NA,1315492,927500000000028.75,0.14147712356094833,532999.5,327.34499999999997,860344.5,860344.5,86235.61,73605.5,204287.5,344173.585,9631.055935208968,4472.85537951987,2413.1427271412067,1361.622,393.309,1032.975,386.921,NA,NA,0.69936772975000006,NA,NA,NA,NA,4172.38,3573.581,495.813,443136.209,379539.529,52658.794,22.962,28.799,1.901,1.781,8.575,1761.326,49.287,1762.969,49.333,-1.643,-0.046,28.942,5.837,8.336241895386053,8.18132345325637,10.871588531154936,14.8394099833544,22.49457831325302,26.361271485943774,136.88286666666667,0.014325,0.5,Europe,99.04762,98.56459,87.67773,95.21531,99.52607,98.10426,0.3514331028487605,NA,NA,66.33333333333333,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Sweden,2011,NA,1329194,36.125,0.15190577394007523,521643.5,366.9525,888596,888596,103218.6125,59568,164789.5225,440598,11818.917059313475,4366.7049589514745,2768.810162812625,1385.777,425.684,992.157,413.316,NA,NA,0.732061483,NA,NA,NA,NA,4305.702,3727.905,574.094,454051.232,393120.532,60540.218,23.834,29.266,1.36,0.835,7.767,1803.72,48.384,1812.261,48.613,-8.541,-0.229,31.185,5.432,8.367695469770075,8.22360169264817,11.011063183494235,14.1149476060762,24.20257936507937,30.077896825396813,158.63047500000002,-0.010366666666666668,1.91,Europe,98.5782,98.5782,92.41706,99.05213,99.53052,99.53052,0.23059019107922665,NA,NA,24.083333333333332,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
