country,year,real_interest_rate,yearQ,quarter,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,woe_country_code,GDP_cte,GDP_cur,GDP_per_cap_cte,inflation_mean,inflation_end,unemployment,lending_borroeing_rate,account_balance,develop,ln_GDP_cte,ln_GDP_cur,ln_GDP_per_cap_cte,taxes,vix_EUA,vix_EUR,Scale,nominal_rate,GDP_per_cap_cur_USD,ln_GDP_per_cap_cur,yearnum,post_08,post_09,post_15,post_16,post_17,ticker,fx_volatility,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,int_liq
Australia,2016,5.985742318,2016Q4,4,586.31825,35.06861649,0.748724944,185.81625,104.5045,330.68925,330.68925,39.223,15.14225,201.26375,255.629,193,2776,1196.554,1069,1.277,1.385,5.7,-2.509,-3.271,AM,7.928766322,7.087201038,6.974478911,64.23382954,15.86348837,23.59033488,Units,1.5,49971.13146,10.81920075,2016,YES,YES,YES,YES,NO,2,0.039367632,NO,YES,NO,NO,NO,NO,-0.201316038,50872.09372
Australia,2017,1.450510829,2017Q4,4,650.7275,36.65827282,0.774375296,205.1765,122.88875,371.8715,371.8715,47.998,25.89425,204.964,278.856,193,2461,1249.092,0.874,1.972,2.004,5.575,-1.691,-2.561,AM,7.80832305,7.130172166,-0.134674903,64.11030564,11.09089147,14.76677791,Units,1.5,54066.47127,10.89796952,2017,YES,YES,YES,YES,YES,2,0.031232673,NO,YES,NO,NO,NO,NO,0.010650628,63561.31512
Australia,2018,3.303623962,2018Q4,4,685.36975,36.80529239,0.733399769,218.03975,118.581,388.2765,388.2765,56.481,30.40375,210.20825,297.09325,193,2730,1314.459,1106,1.934,1.786,5.292,-9.42E-04,-2.055,AM,7.912056888,7.181180453,7.008505182,65.18763143,16.56910156,16.33180938,Units,1.5,57395.91947,10.95772849,2018,YES,YES,YES,YES,YES,2,0.04986097,NO,YES,NO,NO,NO,NO,0.033123928,51048.08692
Australia,2019,1.739650187,2019Q4,4,719.7795,36.71469243,0.693950703,227.6755,137.22325,404.8305,404.8305,62.67725,25.23825,227.03325,314.949,193,1847,1362.073,0.294,1.61,1.842,5.183,-3.732,5.09E-04,AM,7.52131798,7.216763083,-1.224175512,NA,15.38300781,15.04932422,Units,0.75,54907.10191,10.91339798,2019,YES,YES,YES,YES,YES,2,0.029887508,NO,YES,NO,NO,NO,NO,-0.055870656,56363.5757
Austria,2004,NA,2004Q4,4,164.3895,69.05,1.260225,20.351,41.311,62.46625,62.46625,68.52975,24.12025,9.273,101.92325,122,2735,287520,2091,1.963,2.512,5.5,-4.839,2.076,AM,7.913886715,12.5690477,7.645397699,27.8828793,15.45679389,18.88629771,Units,2,36821.52147,10.51383778,2004,NO,NO,NO,NO,NO,13,0.026680001,NO,NO,NO,YES,YES,NO,NA,NA
Austria,2005,NA,2005Q4,4,182.6965,73.325,1.222375,28.42875,40.66575,69.9195,69.9195,72.68175,27.7265,12.3685,112.7765,122,2244,303129,1550,2.1,1.519,5.642,-2.541,2.258,AM,7.716015267,12.62191374,7.34601021,26.89575677,12.77984615,14.031135,Units,2.25,38403.13388,10.55589435,2005,NO,NO,NO,NO,NO,13,0.032326581,NO,NO,NO,YES,YES,NO,NA,NA
Austria,2006,NA,2006Q4,4,186.2075,70.975,1.266175,28.55725,39.07525,68.48975,68.48975,81.87975,20.9025,14.93525,117.7175,122,3454,323090,2920,1.69,1.642,5.233,-2.563,3.295,AM,8.147288259,12.6856862,7.979338895,27.1466804,12.78038462,16.52674885,Units,3.5,40635.28182,10.61239198,2006,NO,NO,NO,NO,NO,13,0.024366559,NO,NO,NO,YES,YES,NO,-0.030964311,NA
Austria,2007,NA,2007Q4,4,197.8775,71.25,1.393075,30.5835,34.7415,66.33975,66.33975,82.2495,31.535,17.75325,131.5375,122,3727,344136,3387,2.199,3.456,4.867,-1.382,3.802,AM,8.223358899,12.74879221,8.127699853,28.14337222,17.45256705,19.61442874,Units,4,46855.77175,10.75482948,2007,NO,NO,NO,NO,NO,13,0.027701326,NO,NO,NO,YES,YES,NO,0.034592375,NA
Austria,2008,NA,2008Q4,4,195.30075,67,1.4949,30.3445,33.05375,64.54075,64.54075,73.9405,26.71,30.1095,130.76,122,1460,355952,1139,3.228,1.492,4.092,-1.521,4.49,AM,7.286191715,12.78255117,7.037905963,29.03026389,32.58267176,33.70876145,Units,2.5,51708.76575,10.8533826,2008,YES,NO,NO,NO,NO,13,0.050659109,NO,NO,NO,YES,YES,NO,0.091093444,NA
Austria,2009,NA,2009Q4,4,217.02975,75.15,1.412275,35.81025,40.43875,77.933,77.933,82.26125,25.27225,31.5625,139.0965,122,-3765,345164,-3995,4.05E-04,1.04,5.333,-5.356,2.596,AM,NA,12.75177495,NA,26.00598871,31.59849421,33.63477761,Units,1,47963.1794,10.7781889,2009,YES,YES,NO,NO,NO,13,0.037734828,NO,NO,NO,YES,YES,NO,0.068114924,NA
Austria,2010,NA,2010Q4,4,241.02875,82.475,1.319,47.31775,43.72475,93.22875,93.22875,82.916,26.88,38.004,147.8,122,1837,355601,1599,1.694,2.183,4.842,-4.453,2.855,AM,7.515889085,12.78156459,7.377133713,26.44456457,22.49457831,26.36127149,Units,1,46858.04327,10.75487795,2010,YES,YES,NO,NO,NO,13,0.034751286,NO,NO,NO,NO,YES,NO,-0.058504895,NA
Austria,2011,NA,2011Q4,4,251.44125,82.175,1.37755,47.165,45.51275,95.24625,95.24625,83.381,25.947,46.867,156.19475,122,2923,373640,2586,3.542,3.308,4.592,-2.577,1.631,AM,7.980365765,12.83104805,7.857867559,26.66064146,24.20257937,30.07789683,Units,1,51374.95841,10.84690614,2011,YES,YES,NO,NO,NO,13,0.024170388,NO,NO,NO,NO,YES,NO,-0.070716452,NA
Austria,2012,NA,2012Q4,4,261.52175,82.95,1.30175,46.0065,50.40275,99.35125,99.35125,83.30425,30.7645,48.10175,162.17025,122,0.68,383398,0.229,2.566,2.81,4.917,-2.189,1.483,AM,-0.385662481,12.85682889,-1.474033275,26.99328111,17.8154902,24.58428549,Units,0.75,48567.69529,10.79071388,2012,YES,YES,NO,NO,NO,13,0.020065393,NO,NO,NO,NO,YES,NO,0.042502994,NA
Austria,2013,NA,2013Q4,4,265.74225,82.6,1.329525,30.615,51.91175,85.77175,85.77175,101.13025,35.0705,43.76975,179.9705,122,0.026,390224,-0.575,2.12,1.856,5.333,-1.95,1.943,AM,-3.649658741,12.87447621,NA,27.36375769,14.22903101,18.53333062,Units,0.25,50716.70871,10.8340107,2013,YES,YES,NO,NO,NO,13,0.014814728,NO,NO,NO,NO,YES,NO,-0.058229307,12473.84796
Austria,2014,NA,2014Q4,4,270.86175,82.2,1.30425,6.0565,57.05725,66.33775,66.33775,119.826,42.0815,42.61625,204.5235,122,0.661,400074,-0.125,1.466,6.99E-04,5.608,-2.729,2.474,AM,-0.414001439,12.89940481,NA,27.92405836,14.13121094,18.28192188,Units,0.05,51717.49594,10.85355142,2014,YES,YES,NO,NO,NO,13,0.030787501,NO,NO,NO,NO,YES,NO,0.02089092,14145.08124
Austria,2015,NA,2015Q4,4,290.254,85.425,1.10095,5.5795,62.472,77.3205,77.3205,119.035,50.766,43.13225,212.9335,122,1015,408340,0.013,8.08E-04,9.75E-04,5.742,-1.046,1.725,AM,6.922643891,12.91985544,-4.342805922,28.70779899,16.72101167,23.99266615,Units,0.05,44178.04738,10.69598328,2015,YES,YES,YES,NO,NO,13,0.024209957,NO,NO,NO,NO,YES,NO,-0.019378953,12697.61167
Austria,2016,NA,2016Q4,4,296.14975,83.975,1.104725,3.284,59.504,84.681,84.681,109.20525,49.446,52.818,211.4685,122,2083,421161,0.794,9.72E-04,1.544,6.033,-1.574,2.727,AM,7.641564441,12.95077046,-0.230671818,26.42557716,15.86348837,23.59033488,Units,0,45237.80509,10.71968841,2016,YES,YES,YES,YES,NO,13,0.020675926,NO,NO,NO,NO,YES,NO,-0.184658704,12940.10158
Austria,2017,NA,2017Q4,4,292.49925,80.025,1.14755,1.746,54.65925,92.24575,92.24575,95.02975,40.60725,64.61675,200.2535,122,2476,439718,1606,2.228,2.275,5.517,-6.99E-04,1.552,AM,7.814399634,12.99388889,7.381501895,27.02407336,11.09089147,14.76677791,Units,0,47549.07904,10.7695177,2017,YES,YES,YES,YES,YES,13,0.040600422,NO,NO,NO,NO,YES,NO,0.00341714,9894.238649
Austria,2018,NA,2018Q4,4,288.18775,75.85,1.175125,3.4295,50.133,97.63275,97.63275,85.8,34.20025,70.5545,190.555,122,2420,461331,1613,2.12,1.707,4.883,1.98E-04,2.329,AM,7.791522819,13.04187107,7.385851078,27.52286864,16.56910156,16.33180938,Units,0,51525.04643,10.84982331,2018,YES,YES,YES,YES,YES,13,0.026075771,NO,NO,NO,YES,YES,NO,0.037318635,11653.25192
Austria,2019,NA,2019Q4,4,281.625,71.5,1.11845,8.04725,39.916,94.26025,94.26025,82.68425,31.3865,73.294,187.3645,122,1585,476812,0.839,1.49,1.801,4.517,4.43E-04,2.614,AM,7.368339686,13.07487756,-0.175544573,NA,15.38300781,15.04932422,Units,0,50277.27509,10.82530847,2019,YES,YES,YES,YES,YES,13,0.010954273,NO,NO,NO,YES,YES,NO,0.023465589,9906.351438
Belgium,2004,NA,2004Q4,4,297.6885,102.475,1.260225,54.994,96.7665,154.617,154.617,85.42125,44.2415,13.40925,143.07175,124,3571,345719,3167,1.857,2.01,8.383,-2.39E-04,3.098,AM,8.180600948,12.75338159,8.060540047,36.87760149,15.45679389,18.88629771,Units,2,35364.37533,10.47346025,2004,NO,NO,NO,NO,NO,13,0.026680001,NO,NO,NO,NO,NO,YES,NA,NA
Belgium,2005,NA,2005Q4,4,300.6135,98.65,1.222375,54.438,94.6895,152.20975,152.20975,82.95725,46.1745,19.272,148.404,124,2322,364764,1837,2.537,2.759,8.475,-2.715,1.995,AM,7.750184162,12.80700585,7.515889085,37.15123847,12.77984615,14.031135,Units,2.25,36795.97688,10.51314379,2005,NO,NO,NO,NO,NO,13,0.032326581,NO,NO,NO,NO,YES,NO,NA,NA
Belgium,2006,NA,2006Q4,4,303.57025,95.075,1.266175,54.08525,92.9225,150.37725,150.37725,85.501,41.08925,26.60325,153.1935,124,2552,385394,1913,2.328,2.073,8.267,2.39E-04,1.85,AM,7.844632644,12.86202147,7.556427969,36.90735904,12.78038462,16.52674885,Units,3.5,38672.70594,10.56288936,2006,NO,NO,NO,NO,NO,13,0.024366559,NO,NO,NO,NO,YES,NO,-0.030964311,NA
Belgium,2007,NA,2007Q4,4,307.7065,91.35,1.393075,55.424,82.8195,142.4055,142.4055,84.90575,45.13675,35.25875,165.3015,124,3677,410300,2961,1.816,3.111,7.492,6.70E-05,1.496,AM,8.209852481,12.92464388,7.993282328,36.56020296,17.45256705,19.61442874,Units,4,44262.896,10.69790204,2007,NO,NO,NO,NO,NO,13,0.027701326,NO,NO,NO,NO,YES,NO,0.034592375,NA
Belgium,2008,NA,2008Q4,4,318.684,91.075,1.4949,51.1375,78.96925,134.8825,134.8825,103.4335,41.70925,38.65875,183.8015,124,0.447,420149,-0.328,4.489,2.699,6.967,-1.095,-1.006,AM,-0.805196684,12.94836469,NA,36.90800361,32.58267176,33.70876145,Units,2.5,48106.89292,10.78118075,2008,YES,NO,NO,NO,NO,13,0.050659109,NO,NO,NO,NO,YES,NO,0.091093444,NA
Belgium,2009,NA,2009Q4,4,348.6945,100.6,1.412275,67.817,83.323,156.2005,156.2005,97.606,50.4405,44.4475,192.494,124,-2021,414798,-2806,-6.00E-06,3.33E-04,7.908,-5.431,1.657,AM,NA,12.93554693,NA,34.09460414,31.59849421,33.63477761,Units,1,44583.54481,10.70512012,2009,YES,YES,NO,NO,NO,13,0.037734828,NO,NO,NO,NO,NO,YES,0.068114924,NA
Belgium,2010,NA,2010Q4,4,366.56375,102.85,1.319,75.5695,89.633,171.088,171.088,91.05475,55.19325,49.22825,195.476,124,2864,431650,2040,2.334,3.382,8.325,-4.088,1.624,AM,7.959974528,12.97537035,7.620705087,34.71103988,22.49457831,26.36127149,Units,1,44141.87814,10.69516423,2010,YES,YES,NO,NO,NO,13,0.034751286,NO,NO,NO,NO,NO,YES,-0.058504895,NA
Belgium,2011,NA,2011Q4,4,384.21775,103.375,1.37755,90.11225,100.53775,197.66775,197.66775,82.627,56.6175,47.3055,186.55025,124,1695,448135,0.209,3.353,3.185,7.15,-4.33,-1.94,AM,7.43543802,13.01284981,-1.565421027,35.27628256,24.20257937,30.07789683,Units,1,47348.52502,10.76529095,2011,YES,YES,NO,NO,NO,13,0.024170388,NO,NO,NO,NO,NO,YES,-0.070716452,NA
Belgium,2012,NA,2012Q4,4,407.543,106.475,1.30175,107.491,107.38875,222.8965,222.8965,85.388,53.8445,45.41425,184.6465,124,0.739,460107,0.055,2.626,2.082,7.55,-4.319,-8.10E-05,AM,-0.302457358,13.03921435,-2.900422094,35.36614636,17.8154902,24.58428549,Units,0.75,44673.11588,10.70712717,2012,YES,YES,NO,NO,NO,13,0.020065393,NO,NO,NO,NO,NO,YES,0.042502994,NA
Belgium,2013,NA,2013Q4,4,423.046,108.525,1.329525,111.815,105.346,225.498,225.498,92.06975,63.79525,41.68325,197.5485,124,0.459,470329,-0.101,1.248,1.167,8.45,-3.129,9.55E-04,AM,-0.778705069,13.06118773,NA,36.10666591,14.22903101,18.53333062,Units,0.25,46744.66254,10.75245536,2013,YES,YES,NO,NO,NO,13,0.014814728,NO,NO,NO,NO,NO,YES,-0.058229307,18138.87103
Belgium,2014,NA,2014Q4,4,435.98625,109.325,1.30425,109.96475,95.7535,213.24975,213.24975,106.976,61.7515,54.00925,222.73675,124,1579,486596,1189,4.90E-04,-3.91E-04,8.55,-3.056,7.72E-04,AM,7.364547014,13.09518949,7.080867897,36.44754786,14.13121094,18.28192188,Units,0.05,47700.54036,10.77269801,2014,YES,YES,NO,NO,NO,13,0.030787501,NO,NO,NO,NO,NO,YES,0.02089092,16626.11927
Belgium,2015,NA,2015Q4,4,445.5875,108.35,1.10095,107.5295,89.26275,211.41475,211.41475,120.5285,53.3965,60.2475,234.173,124,2033,501655,1520,6.20E-04,1.45,8.492,-2.414,1.383,AM,7.617267814,13.12566791,7.326465614,34.68078381,16.72101167,23.99266615,Units,0.05,40991.80814,10.62112752,2015,YES,YES,YES,NO,NO,13,0.024209957,NO,NO,NO,NO,NO,YES,-0.019378953,16352.19104
Belgium,2016,NA,2016Q4,4,455.8475,107.325,1.104725,101.829,84.38125,216.678,216.678,121.5095,49.77425,67.886,239.1695,124,1511,514508,0.848,1.77,2.204,7.842,-2.365,5.51E-04,AM,7.320526962,13.15096638,-0.164874643,32.36244251,15.86348837,23.59033488,Units,0,41998.33575,10.64538527,2016,YES,YES,YES,YES,NO,13,0.020675926,NO,NO,NO,NO,NO,YES,-0.184658704,15103.24725
Belgium,2017,NA,2017Q4,4,460.57,104.5,1.14755,95.83225,78.3735,222.8425,222.8425,119.10575,42.79025,75.83175,237.72775,124,1965,534496,1600,2.224,2.059,7.108,-7.08E-04,1.226,AM,7.583247524,13.18907953,7.377758908,33.72774639,11.09089147,14.76677791,Units,0,44288.50804,10.69848051,2017,YES,YES,YES,YES,YES,13,0.040600422,NO,NO,NO,NO,NO,YES,0.00341714,16672.72608
Belgium,2018,NA,2018Q4,4,467.275,102.9,1.175125,95.412,73.32675,226.944,226.944,130.62475,36.18975,73.5165,240.331,124,1458,555502,1041,2.311,2.198,5.958,-7.40E-04,-1.385,AM,7.284820913,13.22762749,6.947937069,33.99274492,16.56910156,16.33180938,Units,0,47491.32326,10.76830231,2018,YES,YES,YES,YES,YES,13,0.026075771,NO,NO,NO,NO,NO,YES,0.037318635,17486.65586
Belgium,2019,NA,2019Q4,4,475.53325,101.525,1.11845,94.47875,67.179,221.55175,221.55175,132.30175,35.37975,86.3005,253.9815,124,1365,572902,0.861,1.249,9.22E-04,5.358,-1.658,-1.227,AM,7.218909708,13.25846995,-0.149660775,NA,15.38300781,15.04932422,Units,0,46116.69923,10.7389304,2019,YES,YES,YES,YES,YES,13,0.010954273,NO,NO,NO,NO,NO,YES,0.023465589,17835.33395
Canada,2004,1.505879943,2004Q4,4,876.97975,65.68792029,0.784232652,528.71475,134.26825,705.4905,705.4905,124.3225,37.7565,9.41025,171.48925,156,3087,1094.396,2124,1.857,2.293,7.158,7.68E-04,2.345,AM,8.034955025,6.997957892,7.661056382,52.51428298,15.45679389,18.88629771,Units,2.5,32034.30774,10.37456272,2004,NO,NO,NO,NO,NO,5,0.054805472,NO,NO,NO,YES,YES,NO,NA,NA
Canada,2005,2.991178989,2005Q4,4,883.12175,62.16599606,0.840672988,527.997,146.83175,719.70625,719.70625,108.69875,42.544,12.17275,163.4155,156,3204,1164.642,2234,2.214,2.305,6.758,1.553,1.927,AM,8.072155308,7.060169023,7.71154898,53.11424704,12.77984615,14.031135,Units,3.25,36266.18712,10.4986411,2005,NO,NO,NO,NO,NO,5,0.030442465,NO,NO,NO,YES,YES,NO,NA,NA
Canada,2006,4.667430175,2006Q4,4,886.6905,59.25091942,0.87620753,511.50575,165.8365,724.32975,724.32975,100.562,47.81075,13.98775,162.36075,156,2634,1231.497,1608,2.002,1.389,6.292,1.828,1.445,AM,7.876258882,7.115985782,7.38274645,54.45306799,12.78038462,16.52674885,Units,4.25,40385.86996,10.60623525,2006,NO,NO,NO,NO,NO,5,0.018847384,NO,NO,YES,YES,NO,NO,0.067137088,NA
Canada,2007,7.531595209,2007Q4,4,891.5745,56.52672771,0.954679739,528.552,159.4225,737.6545,737.6545,95.35,42.40075,16.16925,153.92,156,2072,1290.781,1080,2.138,2.496,6.033,1.82,8.23E-04,AM,7.636269603,7.163002741,6.98471632,54.83316273,17.45256705,19.61442874,Units,4.25,44543.04104,10.70421121,2007,NO,NO,NO,NO,NO,5,0.073530233,NO,NO,YES,YES,NO,NO,0.040554938,NA
Canada,2008,0.703543846,2008Q4,4,934.319,56.42805681,0.928888942,511.2275,214.09175,773.81675,773.81675,94.2585,47.3235,18.92,160.50225,156,1004,1329.101,-0.063,2.37,1.841,6.158,1.84E-04,1.47E-04,AM,6.9117473,7.192258053,NA,55.16834103,32.58267176,33.70876145,Units,1.5,46594.45095,10.74923673,2008,YES,NO,NO,NO,NO,5,0.088895287,NO,NO,YES,YES,NO,NO,0.082197417,NA
Canada,2009,4.823088182,2009Q4,4,1102.527,70.15733003,0.884530309,542.965,314.0775,903.0975,903.0975,116.343,52.00875,31.077,199.4295,156,-2926,1300.048,-4029,2.99E-04,7.87E-04,8.358,-3.881,-2.909,AM,NA,7.170156466,NA,53.50267418,31.59849421,33.63477761,Units,0.25,40773.06153,10.61577689,2009,YES,YES,NO,NO,NO,5,0.077862939,NO,NO,NO,YES,YES,NO,-0.02776521,NA
Canada,2010,-0.256568986,2010Q4,4,1201.17375,72.08935108,0.975253077,590.87425,309.681,955.1225,955.1225,143.1465,49.47825,53.4265,246.05125,156,3090,1355.836,1945,1.777,2.228,8,-4.738,-3.562,AM,8.03592637,7.212173517,7.573017256,52.77041583,22.49457831,26.36127149,Units,1,47448.01322,10.76738993,2010,YES,YES,NO,NO,NO,5,0.018943685,NO,NO,NO,YES,YES,NO,-0.050149365,NA
Canada,2011,-0.228971703,2011Q4,4,1296.72575,73.08630842,1.001365087,639.3725,301.7385,1000.87825,1000.87825,174.3945,44.502,76.95125,295.8475,156,3146,1427.706,2123,2.912,2.661,7.5,-3.309,-2.712,AM,8.053887084,7.263824239,7.660585462,53.80839624,24.20257937,30.07789683,Units,1,52087.44638,10.86067925,2011,YES,YES,NO,NO,NO,5,0.025637101,NO,NO,NO,YES,YES,NO,0.093024846,NA
Canada,2012,1.529129109,2012Q4,4,1384.5105,75.76529103,1.001735314,714.446,250.4525,1035.79125,1035.79125,197.46375,42.6925,108.5625,348.71925,156,1761,1480.714,0.685,1.516,9.93E-04,7.325,-2.525,-3.534,AM,7.473637108,7.300279683,-0.378336441,53.04289798,17.8154902,24.58428549,Units,1,52678.39012,10.8719606,2012,YES,YES,NO,NO,NO,5,0.014956199,NO,NO,NO,YES,YES,NO,0.026076414,NA
Canada,2013,1.240990453,2013Q4,4,1477.60925,77.67811841,0.961449309,775.0425,244.73325,1105.053,1105.053,162.79425,43.21625,166.54575,372.55625,156,2329,1541.785,1251,9.38E-04,9.56E-04,7.1,-1.495,-3.141,AM,7.75319427,7.340696115,7.13169851,53.13947233,14.22903101,18.53333062,Units,1,52652.59368,10.87147078,2013,YES,YES,NO,NO,NO,5,0.020181642,NO,NO,NO,YES,YES,NO,3.70E-04,71821.45342
Canada,2014,1.03526943,2014Q4,4,1497.17525,75.05026445,0.899156748,812.216,234.38975,1136.73575,1136.73575,119.48825,53.5755,187.376,360.4395,156,2870,1615.388,1828,1.907,1.974,6.925,1.75E-04,-2.32,AM,7.962067309,7.387330454,7.510977752,54.07004134,14.13121094,18.28192188,Units,1,50893.44671,10.83748945,2014,YES,YES,NO,NO,NO,5,0.023278778,NO,NO,NO,YES,YES,NO,-0.041901331,74584.18625
Canada,2015,3.684015985,2015Q4,4,1557.1,78.22617542,0.765510857,818.52875,253.876,1166.69475,1166.69475,118.299,65.73025,206.37575,390.40525,156,0.659,1642.965,-0.147,1.125,1.273,6.9,-6.20E-05,-3.495,AM,-0.417031744,7.404257815,NA,54.01113956,16.72101167,23.99266615,Units,0.5,43585.51198,10.68248008,2015,YES,YES,YES,NO,NO,5,0.051905301,NO,NO,NO,YES,YES,NO,-0.069278868,79695.44587
Canada,2016,1.931406599,2016Q4,4,1625.205,80.23706076,0.762827947,834.4395,283.37325,1212.28275,1212.28275,139.42225,59.06775,214.432,412.92225,156,1001,1676.6,-0.047,1.429,1.414,6.992,-4.53E-04,-3.088,AM,6.908754779,7.424523212,NA,54.36307462,15.86348837,23.59033488,Units,0.5,42322.48478,10.65307378,2016,YES,YES,YES,YES,NO,5,0.041021611,NO,NO,NO,NO,YES,NO,-0.174583926,82718.11086
Canada,2017,0.236962638,2017Q4,4,1701.6185,79.47590256,0.780235686,869.33575,294.604,1263.9095,1263.9095,156.0515,56.11525,225.5425,437.709,156,3171,1762.337,1928,1.597,1.833,6.342,-1.26E-04,-2.811,AM,8.061802275,7.474396048,7.564238475,54.91202346,11.09089147,14.76677791,Units,1,45148.55271,10.7177135,2017,YES,YES,YES,YES,YES,5,0.041110361,NO,NO,NO,YES,YES,NO,-0.003517057,86677.7067
Canada,2018,NA,2018Q4,4,1746.45175,78.53200715,0.760138602,897.5295,306.295,1306.9565,1306.9565,148.521,62.76225,228.2115,439.49525,156,2014,1841.626,0.63,2.268,2.054,5.833,-3.97E-04,-2.496,AM,7.607878073,7.518404156,-0.46203546,55.05176819,16.56910156,16.33180938,Units,1.75,46313.17137,10.74318168,2018,YES,YES,YES,YES,YES,5,0.027908053,NO,NO,NO,YES,YES,NO,0.022310873,83925.60281
Canada,2019,NA,2019Q4,4,1801.02225,78.17636279,0.758330836,939.20675,321.231,1364.215,1364.215,136.92725,65.93,233.94975,436.80725,156,1636,1904.393,0.193,1.949,2.062,5.667,-3.93E-04,-1.97,AM,7.400009517,7.551918602,-1.64506509,NA,15.38300781,15.04932422,Units,1.75,46194.72523,10.7406209,2019,YES,YES,YES,YES,YES,5,0.012123213,NO,NO,NO,YES,YES,NO,-0.02643871,85297.11078
Czech Republic,2004,2.074763541,2004Q4,4,885.5085,30.025,0.039847167,267.6795,482.44925,750.1285,750.1285,72.69025,46.46475,16.225,135.38,935,4907,211575,4879,2.749,2.71,8.344,-2.381,-3.736,AM,8.498418036,12.26233482,8.49269556,18.89760195,15.45679389,18.88629771,Units,2.5,11685.88724,9.366137174,2004,NO,NO,NO,NO,NO,10,1.196387816,NO,YES,NO,NO,NO,NO,NA,NA
Czech Republic,2005,5.69880897,2005Q4,4,903.593,28.275,0.041241107,263.0625,420.704,683.766,683.766,103.511,90.091,26.225,219.827,935,6533,232418,6497,1.878,2.261,7.932,-2.991,-2.105,AM,8.784621535,12.35629275,8.779095811,17.66650642,12.77984615,14.031135,Units,2,13346.17639,9.49898521,2005,NO,NO,NO,NO,NO,10,0.830362172,NO,YES,NO,NO,NO,NO,NA,NA
Czech Republic,2006,4.869100176,2006Q4,4,954.72375,28,0.044883853,286.0895,411.4985,697.58775,697.58775,111.7845,112.127,33.225,257.13625,935,6854,255863,6595,2.523,1.72,7.128,-2.172,-2.466,AM,8.832587702,12.45239742,8.794067065,17.69711921,12.78038462,16.52674885,Units,2.5,15183.63605,9.627973552,2006,NO,NO,NO,NO,NO,10,0.867658328,NO,YES,NO,NO,NO,NO,0.033799753,NA
Czech Republic,2007,2.193076972,2007Q4,4,1021.38525,27.475,0.050320308,305.37175,435.1605,740.53225,740.53225,122.91975,119.8085,38.125,280.85325,935,5603,277457,5287,2.873,5.435,5.306,-6.54E-04,-4.612,AM,8.631057448,12.53342125,8.573006256,17.84816369,17.45256705,19.61442874,Units,3.5,18373.649,9.818672797,2007,NO,NO,NO,NO,NO,10,1.164919407,NO,YES,NO,NO,NO,NO,0.081159394,NA
Czech Republic,2008,4.113079807,2008Q4,4,1096.74975,27.65,0.059508909,351.95125,435.8355,787.7865,787.7865,132.25675,134.8565,41.85,308.9635,935,2682,290440,1797,6.318,3.666,4.381,-1.98,-1.87,AM,7.894318064,12.57915229,7.493873887,16.13292786,32.58267176,33.70876145,Units,2.25,22698.85396,10.03006972,2008,YES,NO,NO,NO,NO,10,1.557581448,NO,YES,NO,NO,NO,NO,0.108036995,NA
Czech Republic,2009,3.30534433,2009Q4,4,1253.5315,31.575,0.05396086,416.9355,470.035,886.9705,886.9705,176.20275,138.0085,52.35,366.5615,935,-4803,278600,-5555,1.029,9.94E-04,6.706,-5.45,-2.27,AM,NA,12.53753234,NA,14.73753493,31.59849421,33.63477761,Units,1,19741.59763,9.890483243,2009,YES,YES,NO,NO,NO,10,1.588694715,NO,YES,NO,NO,NO,NO,0.154407149,NA
Czech Republic,2010,7.419037594,2010Q4,4,1432.57125,36.35,0.052380829,450.87375,549.555,1000.4285,1000.4285,227.2725,142.27025,62.6,432.143,935,2273,288254,1919,1.473,2.298,7.284,-4.19,-3.578,AM,7.728855824,12.57159731,7.559559496,13.94073145,22.49457831,26.36127149,Units,0.75,19808.07109,9.893844764,2010,YES,YES,NO,NO,NO,10,0.98243093,NO,YES,NO,NO,NO,NO,-0.102816168,NA
Czech Republic,2011,5.695687325,2011Q4,4,1553.65025,38.8,0.055489221,440.16875,636.753,1076.92175,1076.92175,262.961,145.0675,68.7,476.7285,935,1778,299507,1539,1.917,2.353,6.716,-2.724,-2.102,AM,7.483244416,12.60989307,7.338888134,13.94383338,24.20257937,30.07789683,Units,0.75,21717.45794,9.985871729,2011,YES,YES,NO,NO,NO,10,0.856813208,NO,YES,NO,NO,NO,NO,-0.030164285,NA
Czech Republic,2012,3.889956189,2012Q4,4,1765.084,43.5,0.051834331,512.0055,734.05025,1246.0555,1246.0555,309.9935,135.98025,73.055,519.02875,935,-0.8,302810,-0.977,3.279,2.403,6.959,-3.93,-1.559,AM,NA,12.62086083,NA,13.77277263,17.8154902,24.58428549,Units,0.05,19729.87051,9.889889036,2012,YES,YES,NO,NO,NO,10,0.681385958,NO,NO,YES,YES,NO,NO,0.056017941,NA
Czech Republic,2013,3.488049794,2013Q4,4,1822.805,44.825,0.050749699,508.53125,739.11525,1247.6465,1247.6465,343.0865,148.63875,83.4335,575.159,935,-0.484,306632,-0.585,1.439,1.429,6.942,-1.248,-5.32E-04,AM,NA,12.63340361,NA,13.75271543,14.22903101,18.53333062,Units,0.05,19916.01939,9.899279681,2013,YES,YES,NO,NO,NO,10,0.45222646,NO,NO,YES,YES,NO,NO,-0.070510991,NA
